year	district	crop	season	irrigation	soil_type	seed_variety	field_area	rainfall	yield
2015	khordha	turmeric	kharif	lift	alluvial	hybrid	4.84	936	7066
2015	khordha	turmeric	rabi	canal	alluvial	local	4.97	82	5366
2015	koraput	rice	kharif	tubewell	alluvial	local	4.9	1357	3410
2015	koraput	rice	zaid	lift	lateritic	local	2.57	98	2342
2015	koraput	maize	kharif	none	alluvial	hybrid	2.39	816	4231
2015	koraput	maize	rabi	tubewell	lateritic	local	0.95	203	2941
2015	koraput	maize	zaid	none	lateritic	hybrid	0.7	188	3497
2015	koraput	wheat	kharif	tubewell	alluvial	local	2.77	1389	3289
2015	koraput	wheat	rabi	canal	red_black	local	1.86	219	2992
2015	koraput	wheat	zaid	drip	lateritic	hyv	1.85	292	3452
2015	koraput	groundnut	kharif	drip	lateritic	hybrid	3.55	848	2825
2015	koraput	groundnut	rabi	canal	saline	hybrid	1.93	88	2000
2015	koraput	groundnut	zaid	canal	saline	local	3.89	267	1628
2015	koraput	mung	kharif	tubewell	red_black	hybrid	1.15	859	1127
2015	koraput	mung	rabi	drip	saline	hyv	3.01	112	809
2015	koraput	mung	zaid	canal	lateritic	hyv	3.41	266	1181
2015	koraput	cotton	kharif	canal	alluvial	hybrid	3.76	1074	1706
2015	koraput	cotton	rabi	lift	alluvial	local	1.35	235	1487
2015	koraput	sugarcane	kharif	drip	lateritic	hyv	1.44	1110	103588
2015	koraput	sugarcane	rabi	none	lateritic	local	4.83	243	54660
2015	koraput	turmeric	kharif	lift	lateritic	hybrid	3.22	1045	4761
2015	koraput	turmeric	rabi	drip	red_black	hyv	2.21	141	5738
2015	malkangiri	rice	kharif	canal	red_black	hyv	2.81	900	3602
2015	malkangiri	rice	zaid	lift	red_black	local	2.17	194	2545
2015	malkangiri	maize	kharif	tubewell	lateritic	local	1.67	1393	3866
2015	malkangiri	maize	rabi	lift	red_black	local	1.38	195	2881
2015	malkangiri	maize	zaid	tubewell	saline	hybrid	3.45	115	3609
2015	malkangiri	wheat	kharif	lift	saline	hyv	1.26	973	2930
2015	malkangiri	wheat	rabi	tubewell	saline	local	4.63	214	2715
2015	malkangiri	wheat	zaid	none	alluvial	local	4.75	245	3073
2015	malkangiri	groundnut	kharif	none	saline	local	4.29	954	1257
2015	malkangiri	groundnut	rabi	none	lateritic	hybrid	2.55	213	1855
2015	malkangiri	groundnut	zaid	drip	saline	hybrid	2.7	191	1893
2015	malkangiri	mung	kharif	lift	alluvial	local	2.88	1093	857
2015	malkangiri	mung	rabi	none	saline	local	0.98	88	534
2015	malkangiri	mung	zaid	tubewell	lateritic	hybrid	2.87	118	1247
2015	malkangiri	cotton	kharif	lift	alluvial	hyv	4.82	1049	1566
2015	malkangiri	cotton	rabi	tubewell	red_black	hybrid	4.23	269	1494
2015	malkangiri	sugarcane	kharif	none	alluvial	hyv	2.21	857	79348
2015	malkangiri	sugarcane	rabi	none	lateritic	local	2.75	250	60525
2015	malkangiri	turmeric	kharif	canal	alluvial	hybrid	4.64	1380	5761
2015	malkangiri	turmeric	rabi	lift	red_black	local	4.66	121	4411
2015	mayurbhanj	rice	kharif	drip	alluvial	local	4.68	1012	3713
2015	mayurbhanj	rice	zaid	lift	alluvial	hyv	1.23	263	3207
2015	mayurbhanj	maize	kharif	lift	red_black	hyv	3.9	880	3385
2015	mayurbhanj	maize	rabi	drip	red_black	local	0.94	69	3586
2015	mayurbhanj	maize	zaid	canal	saline	hyv	0.63	165	3086
2015	mayurbhanj	wheat	kharif	lift	lateritic	hyv	2.99	990	3409
2015	mayurbhanj	wheat	rabi	drip	saline	local	3.97	113	2869
2015	mayurbhanj	wheat	zaid	none	alluvial	hyv	1.19	212	3766
2015	mayurbhanj	groundnut	kharif	tubewell	saline	hyv	2.12	1115	1743
2015	mayurbhanj	groundnut	rabi	lift	red_black	hyv	0.96	160	1995
2015	mayurbhanj	groundnut	zaid	lift	saline	local	0.62	73	1514
2015	mayurbhanj	mung	kharif	drip	red_black	hyv	0.56	886	1165
2015	mayurbhanj	mung	rabi	drip	lateritic	hybrid	2.84	93	1372
2015	mayurbhanj	mung	zaid	tubewell	red_black	hyv	1.71	92	986
2015	mayurbhanj	cotton	kharif	lift	red_black	hyv	1.85	1169	1646
2015	mayurbhanj	cotton	rabi	canal	lateritic	hybrid	3.31	100	1850
2015	mayurbhanj	sugarcane	kharif	lift	alluvial	local	1.87	1140	89239
2015	mayurbhanj	sugarcane	rabi	drip	saline	hyv	2.48	260	76121
2015	mayurbhanj	turmeric	kharif	drip	lateritic	hyv	1.94	1005	6782
2015	mayurbhanj	turmeric	rabi	lift	red_black	local	4.84	124	5018
2015	nabarangpur	rice	kharif	lift	lateritic	hyv	2.19	1202	3809
2015	nabarangpur	rice	zaid	drip	lateritic	hybrid	4.99	246	3672
2015	nabarangpur	maize	kharif	drip	alluvial	hybrid	2.58	1248	5697
2015	nabarangpur	maize	rabi	canal	alluvial	hyv	3.53	127	4061
2015	nabarangpur	maize	zaid	tubewell	red_black	hybrid	1.19	146	4396
2015	nabarangpur	wheat	kharif	none	saline	hybrid	2.66	1318	2716
2015	nabarangpur	wheat	rabi	lift	alluvial	hyv	3.66	202	4474
2015	nabarangpur	wheat	zaid	none	alluvial	local	3.46	215	2946
2015	nabarangpur	groundnut	kharif	drip	alluvial	hybrid	4.93	1209	3388
2015	nabarangpur	groundnut	rabi	canal	saline	local	0.55	180	1602
2015	nabarangpur	groundnut	zaid	drip	lateritic	hyv	2.18	223	2661
2015	nabarangpur	mung	kharif	drip	lateritic	hyv	4.99	1102	1189
2015	nabarangpur	mung	rabi	lift	alluvial	local	4.24	139	1034
2015	nabarangpur	mung	zaid	canal	red_black	hyv	4.03	139	1110
2015	nabarangpur	cotton	kharif	lift	alluvial	hyv	3.75	868	1645
2015	nabarangpur	cotton	rabi	canal	alluvial	hybrid	1.02	215	2187
2015	nabarangpur	sugarcane	kharif	none	lateritic	hybrid	1.6	963	73314
2015	nabarangpur	sugarcane	rabi	canal	saline	hyv	1.54	97	69715
2015	nabarangpur	turmeric	kharif	tubewell	saline	hyv	0.63	1002	4567
2015	nabarangpur	turmeric	rabi	lift	saline	hyv	0.52	121	3701
2015	nayagarh	rice	kharif	none	alluvial	hybrid	1.34	1268	3583
2015	nayagarh	rice	rabi	lift	red_black	hybrid	2.25	79	3326
2015	nayagarh	rice	zaid	canal	red_black	hyv	3.28	230	3774
2015	nayagarh	maize	kharif	canal	alluvial	hybrid	1.1	1112	4382
2015	nayagarh	maize	rabi	none	lateritic	hyv	3.62	157	3461
2015	nayagarh	maize	zaid	drip	lateritic	hybrid	2.23	212	4415
2015	nayagarh	wheat	kharif	drip	lateritic	hybrid	1.25	991	4261
2015	nayagarh	wheat	rabi	canal	saline	hybrid	0.74	52	3378
2015	nayagarh	wheat	zaid	lift	lateritic	local	4.17	179	3508
2015	nayagarh	groundnut	kharif	lift	saline	hybrid	2.71	1254	2104
2015	nayagarh	groundnut	rabi	lift	lateritic	local	3.04	106	2155
2015	nayagarh	groundnut	zaid	canal	alluvial	hyv	1.51	249	2559
2015	nayagarh	mung	kharif	lift	saline	hybrid	2.8	1074	899
2015	nayagarh	mung	rabi	drip	red_black	hybrid	4.2	234	1121
2015	nayagarh	mung	zaid	lift	lateritic	hyv	0.96	242	1112
2015	nayagarh	cotton	kharif	tubewell	red_black	local	2.52	889	1374
2015	nayagarh	cotton	rabi	lift	alluvial	local	1.44	226	1555
2015	nayagarh	sugarcane	kharif	canal	saline	local	3.27	1011	67732
2015	nayagarh	sugarcane	rabi	none	red_black	hybrid	1.76	132	82194
2015	nayagarh	turmeric	kharif	canal	red_black	hybrid	1.7	1495	6644
2015	nayagarh	turmeric	rabi	none	lateritic	hyv	4.63	271	5279
2015	nuapada	rice	kharif	tubewell	lateritic	local	1.16	1053	3123
2015	nuapada	rice	zaid	lift	saline	local	3.1	156	2047
2015	nuapada	maize	kharif	lift	saline	local	3.35	895	2941
2015	nuapada	maize	rabi	lift	red_black	hybrid	4.71	293	3962
2015	nuapada	maize	zaid	lift	red_black	hybrid	0.51	237	4464
2015	nuapada	wheat	kharif	none	saline	hybrid	3.49	864	2680
2015	nuapada	wheat	rabi	drip	saline	local	4.86	176	3355
2015	nuapada	wheat	zaid	canal	red_black	hyv	2.02	194	3954
2015	nuapada	groundnut	kharif	lift	red_black	hybrid	3.93	1441	2137
2015	nuapada	groundnut	rabi	lift	alluvial	local	4.68	166	1954
2015	nuapada	groundnut	zaid	none	saline	local	4.98	275	1616
2015	nuapada	mung	kharif	canal	lateritic	hyv	0.92	884	1057
2015	nuapada	mung	rabi	canal	lateritic	local	2.28	229	903
2015	nuapada	mung	zaid	tubewell	saline	hybrid	0.91	104	843
2015	nuapada	cotton	kharif	lift	alluvial	local	3.17	1255	1460
2015	nuapada	cotton	rabi	none	alluvial	hybrid	2.05	270	1462
2015	nuapada	sugarcane	kharif	lift	lateritic	hyv	0.82	904	79340
2015	nuapada	sugarcane	rabi	none	red_black	hyv	4.46	248	66612
2015	nuapada	turmeric	kharif	tubewell	lateritic	local	2.89	1465	4092
2015	nuapada	turmeric	rabi	tubewell	saline	hyv	3.75	88	4585
2015	puri	rice	kharif	lift	saline	local	0.89	926	2236
2015	puri	rice	zaid	lift	red_black	hyv	1.92	120	2961
2015	puri	maize	kharif	none	lateritic	hybrid	3.2	1091	4198
2015	puri	maize	rabi	none	red_black	local	2.83	241	3158
2015	puri	maize	zaid	lift	red_black	hybrid	0.75	294	4848
2015	puri	wheat	kharif	tubewell	saline	hyv	1.01	1408	3245
2015	puri	wheat	rabi	none	alluvial	hyv	4.7	270	3473
2015	puri	wheat	zaid	drip	saline	hyv	2.96	170	3171
2015	puri	groundnut	kharif	none	alluvial	hybrid	0.8	840	2413
2015	puri	groundnut	rabi	none	saline	hybrid	1.79	246	2010
2015	puri	groundnut	zaid	lift	saline	hybrid	2.31	187	2166
2015	puri	mung	kharif	drip	lateritic	hyv	0.88	1008	1097
2015	puri	mung	rabi	tubewell	red_black	hyv	3.14	216	1250
2015	puri	mung	zaid	none	red_black	hybrid	2.47	111	1192
2015	puri	cotton	kharif	none	lateritic	local	4.66	1426	1114
2015	puri	cotton	rabi	drip	alluvial	hyv	3.5	94	2170
2015	puri	sugarcane	kharif	none	alluvial	hybrid	1.12	1308	80086
2015	puri	sugarcane	rabi	canal	red_black	local	2.17	273	88037
2015	puri	turmeric	kharif	canal	alluvial	local	2.01	1336	5426
2015	puri	turmeric	rabi	none	red_black	hybrid	4.89	177	5450
2015	rayagada	rice	kharif	lift	red_black	local	2.75	1176	2931
2015	rayagada	rice	rabi	none	alluvial	local	3.83	269	2222
2015	rayagada	rice	zaid	none	lateritic	local	2.62	88	2291
2015	rayagada	maize	kharif	tubewell	alluvial	hybrid	4.11	1471	5004
2015	rayagada	maize	rabi	lift	lateritic	hyv	1.62	131	4055
2015	rayagada	maize	zaid	canal	alluvial	hybrid	2.18	280	4705
2015	rayagada	wheat	kharif	none	lateritic	local	4.12	1210	3044
2015	rayagada	wheat	rabi	none	saline	hyv	3.98	72	2423
2015	rayagada	wheat	zaid	drip	saline	local	2.16	250	2593
2015	rayagada	groundnut	kharif	canal	lateritic	hyv	2.16	1000	2693
2015	rayagada	groundnut	rabi	drip	lateritic	local	0.53	109	2163
2015	rayagada	groundnut	zaid	drip	red_black	hybrid	4.28	293	3093
2015	rayagada	mung	kharif	canal	alluvial	hybrid	2.19	1114	1343
2015	rayagada	mung	rabi	none	lateritic	hybrid	4.92	296	927
2015	rayagada	mung	zaid	none	lateritic	hybrid	1.76	109	820
2015	rayagada	cotton	kharif	drip	saline	hybrid	4.53	886	1463
2015	rayagada	cotton	rabi	drip	alluvial	hybrid	1.1	69	2233
2015	rayagada	sugarcane	kharif	drip	alluvial	hyv	3.48	1098	90297
2015	rayagada	sugarcane	rabi	canal	red_black	hyv	3.65	131	91231
2015	rayagada	turmeric	kharif	lift	red_black	local	0.84	1398	3807
2015	rayagada	turmeric	rabi	none	lateritic	local	1.24	154	3761
2015	sambalpur	rice	kharif	none	red_black	local	2.53	922	2719
2015	sambalpur	rice	rabi	canal	alluvial	local	4.26	73	3129
2015	sambalpur	rice	zaid	tubewell	red_black	hyv	2.81	116	3633
2015	sambalpur	maize	kharif	tubewell	alluvial	hyv	4.35	1363	4630
2015	sambalpur	maize	rabi	tubewell	alluvial	hyv	0.96	81	4955
2015	sambalpur	maize	zaid	none	alluvial	local	1.09	145	3620
2015	sambalpur	wheat	kharif	none	red_black	local	0.6	1461	2434
2015	sambalpur	wheat	rabi	lift	lateritic	local	4.57	134	3553
2015	sambalpur	wheat	zaid	none	alluvial	hyv	0.73	160	3992
2015	sambalpur	groundnut	kharif	lift	saline	local	2.22	1162	1549
2015	sambalpur	groundnut	rabi	tubewell	lateritic	hyv	1.76	58	2769
2015	sambalpur	groundnut	zaid	drip	lateritic	hybrid	1.83	190	2847
2015	sambalpur	mung	kharif	lift	alluvial	local	1.76	1004	862
2015	sambalpur	mung	rabi	drip	lateritic	hybrid	4.97	54	1317
2015	sambalpur	mung	zaid	lift	red_black	hyv	2.95	283	1007
2015	sambalpur	cotton	kharif	drip	red_black	hyv	1.72	1411	1538
2015	sambalpur	cotton	rabi	tubewell	alluvial	hyv	0.76	185	2090
2015	sambalpur	sugarcane	kharif	canal	lateritic	local	0.95	1072	81670
2015	sambalpur	sugarcane	rabi	drip	alluvial	local	3.09	149	106409
2015	sambalpur	turmeric	kharif	canal	lateritic	local	1.56	1167	4537
2015	sambalpur	turmeric	rabi	drip	alluvial	hybrid	3.65	194	8110
2015	sonepur	rice	kharif	tubewell	lateritic	hyv	2.94	838	3425
2015	sonepur	rice	rabi	tubewell	lateritic	local	2.87	284	2550
2015	sonepur	rice	zaid	drip	lateritic	local	2.03	255	2935
2015	sonepur	maize	kharif	canal	alluvial	local	1.16	945	4203
2015	sonepur	maize	rabi	none	red_black	local	2.18	151	3397
2015	sonepur	maize	zaid	drip	alluvial	hyv	1.86	90	4395
2015	sonepur	wheat	kharif	lift	saline	hybrid	1.93	1375	3271
2015	sonepur	wheat	rabi	drip	red_black	local	3.49	146	4182
2015	sonepur	wheat	zaid	canal	red_black	local	1.3	229	2857
2015	sonepur	groundnut	kharif	drip	saline	hybrid	0.65	1426	2411
2015	sonepur	groundnut	rabi	tubewell	alluvial	hyv	1.13	110	2933
2015	sonepur	groundnut	zaid	canal	red_black	local	3.36	260	2460
2015	sonepur	mung	kharif	canal	saline	local	1.69	869	710
2015	sonepur	mung	rabi	canal	red_black	local	3.74	162	829
2015	sonepur	mung	zaid	lift	lateritic	hyv	2.72	189	975
2015	sonepur	cotton	kharif	lift	alluvial	hyv	4.05	1030	1708
2015	sonepur	cotton	rabi	tubewell	saline	local	4.1	55	990
2015	sonepur	sugarcane	kharif	canal	red_black	local	0.83	1184	70280
2015	sonepur	sugarcane	rabi	tubewell	alluvial	hybrid	4.74	136	122630
2015	sonepur	turmeric	kharif	drip	saline	hybrid	0.64	968	5890
2015	sonepur	turmeric	rabi	drip	saline	local	0.74	299	3949
2015	sundargarh	rice	kharif	tubewell	saline	hybrid	2.99	1353	3721
2015	sundargarh	rice	rabi	canal	red_black	local	0.93	190	2903
2015	sundargarh	rice	zaid	lift	lateritic	local	2.12	125	2690
2015	sundargarh	maize	kharif	drip	saline	local	0.94	1453	2845
2015	sundargarh	maize	rabi	canal	alluvial	hyv	4.3	151	4292
2015	sundargarh	maize	zaid	lift	saline	hybrid	1.69	149	3440
2015	sundargarh	wheat	kharif	tubewell	red_black	hyv	2.16	1069	3801
2015	sundargarh	wheat	rabi	lift	saline	hyv	1.52	65	2768
2015	sundargarh	wheat	zaid	tubewell	alluvial	local	3.51	155	4037
2015	sundargarh	groundnut	kharif	drip	lateritic	hybrid	0.77	1335	2825
2015	sundargarh	groundnut	rabi	lift	saline	hybrid	4.47	70	1965
2015	sundargarh	groundnut	zaid	lift	alluvial	hybrid	3.07	196	2736
2015	sundargarh	mung	kharif	drip	lateritic	local	4.77	971	1024
2015	sundargarh	mung	rabi	tubewell	lateritic	local	0.69	224	838
2015	sundargarh	mung	zaid	lift	lateritic	hybrid	1.17	131	1131
2015	sundargarh	cotton	kharif	none	alluvial	hyv	3.0	1082	1541
2015	sundargarh	cotton	rabi	drip	saline	local	4.04	183	1294
2015	sundargarh	sugarcane	kharif	lift	alluvial	hyv	1.17	1396	92254
2015	sundargarh	sugarcane	rabi	none	alluvial	hybrid	4.01	272	97036
2015	sundargarh	turmeric	kharif	drip	red_black	hyv	1.69	1385	6257
2015	sundargarh	turmeric	rabi	drip	saline	local	1.27	208	4038
2016	angul	rice	kharif	drip	saline	local	2.28	1043	3185
2016	angul	rice	rabi	lift	red_black	hyv	0.59	127	3463
2016	angul	rice	zaid	canal	red_black	hyv	4.36	298	3641
2016	angul	maize	kharif	tubewell	lateritic	hyv	4.88	1128	4069
2016	angul	maize	rabi	canal	saline	hybrid	3.4	104	3262
2016	angul	maize	zaid	lift	saline	hybrid	4.4	181	3617
2016	angul	wheat	kharif	tubewell	alluvial	hyv	3.69	1336	4127
2016	angul	wheat	rabi	drip	alluvial	local	1.37	264	4624
2016	angul	wheat	zaid	none	lateritic	local	2.55	230	3151
2016	angul	groundnut	kharif	tubewell	red_black	hyv	4.21	1450	2487
2016	angul	groundnut	rabi	none	alluvial	local	2.18	95	2035
2016	angul	groundnut	zaid	lift	red_black	hyv	1.24	241	2546
2016	angul	mung	kharif	none	red_black	local	2.24	1385	719
2016	angul	mung	rabi	tubewell	lateritic	hybrid	1.51	216	1094
2016	angul	mung	zaid	lift	alluvial	hybrid	0.54	215	1359
2016	angul	cotton	kharif	tubewell	alluvial	local	1.64	1112	1728
2016	angul	cotton	rabi	canal	saline	hyv	4.33	105	1308
2016	angul	sugarcane	kharif	lift	red_black	hybrid	2.84	1398	92689
2016	angul	sugarcane	rabi	none	alluvial	hybrid	5.0	264	101882
2016	angul	turmeric	kharif	canal	red_black	hyv	3.58	1144	5489
2016	angul	turmeric	rabi	canal	red_black	hyv	1.68	278	5869
2016	balangir	rice	kharif	canal	lateritic	local	2.83	858	3042
2016	balangir	rice	zaid	drip	saline	hybrid	1.94	56	2898
2016	balangir	maize	kharif	lift	red_black	hyv	4.58	836	3686
2016	balangir	maize	rabi	drip	lateritic	hyv	3.77	186	4111
2016	balangir	maize	zaid	lift	red_black	hybrid	1.85	218	3716
2016	balangir	wheat	kharif	drip	lateritic	hyv	0.94	1064	3718
2016	balangir	wheat	rabi	drip	lateritic	hybrid	4.55	106	4998
2016	balangir	wheat	zaid	canal	lateritic	hybrid	4.42	277	4099
2016	balangir	groundnut	kharif	canal	red_black	hyv	3.14	920	2456
2016	balangir	groundnut	rabi	lift	alluvial	hybrid	3.13	68	3085
2016	balangir	groundnut	zaid	lift	lateritic	hybrid	1.04	185	2609
2016	balangir	mung	kharif	canal	saline	local	4.42	1005	687
2016	balangir	mung	rabi	canal	saline	hybrid	4.52	86	1100
2016	balangir	mung	zaid	canal	lateritic	local	2.69	95	997
2016	balangir	cotton	kharif	canal	alluvial	local	2.53	972	1445
2016	balangir	cotton	rabi	drip	lateritic	hyv	4.03	83	1944
2016	balangir	sugarcane	kharif	drip	saline	hybrid	2.43	1288	82700
2016	balangir	sugarcane	rabi	lift	alluvial	local	2.9	293	84092
2016	balangir	turmeric	kharif	none	red_black	hybrid	1.36	1441	5265
2016	balangir	turmeric	rabi	tubewell	lateritic	hybrid	4.45	76	5661
2016	balasore	rice	kharif	lift	red_black	local	0.79	1097	2612
2016	balasore	rice	zaid	drip	red_black	hyv	4.5	137	4293
2016	balasore	maize	kharif	lift	red_black	local	1.24	1213	3702
2016	balasore	maize	rabi	none	lateritic	local	3.77	237	2668
2016	balasore	maize	zaid	none	lateritic	local	2.15	59	3135
2016	balasore	wheat	kharif	lift	red_black	hybrid	3.3	849	3958
2016	balasore	wheat	rabi	none	alluvial	local	3.6	147	3153
2016	balasore	wheat	zaid	none	red_black	hyv	3.66	225	2935
2016	balasore	groundnut	kharif	none	red_black	hyv	3.48	1076	2170
2016	balasore	groundnut	rabi	drip	lateritic	hyv	4.24	234	2372
2016	balasore	groundnut	zaid	drip	alluvial	hyv	1.01	100	2610
2016	balasore	mung	kharif	drip	lateritic	hyv	4.24	1166	1365
2016	balasore	mung	rabi	lift	red_black	local	0.68	103	879
2016	balasore	mung	zaid	lift	red_black	local	0.51	282	925
2016	balasore	cotton	kharif	none	saline	local	4.77	876	1040
2016	balasore	cotton	rabi	none	red_black	hybrid	1.54	125	1719
2016	balasore	sugarcane	kharif	canal	saline	local	0.95	840	56310
2016	balasore	sugarcane	rabi	canal	red_black	hybrid	1.91	74	104477
2016	balasore	turmeric	kharif	none	alluvial	local	3.49	1166	3965
2016	balasore	turmeric	rabi	lift	red_black	hybrid	0.92	96	6019
2016	bargarh	rice	kharif	none	saline	hyv	4.83	1194	2356
2016	bargarh	rice	zaid	lift	saline	hybrid	4.49	83	2475
2016	bargarh	maize	kharif	none	lateritic	local	2.37	1382	3081
2016	bargarh	maize	rabi	lift	lateritic	hybrid	2.21	57	3950
2016	bargarh	maize	zaid	tubewell	saline	hyv	1.01	61	3223
2016	bargarh	wheat	kharif	none	red_black	hybrid	1.91	1494	3714
2016	bargarh	wheat	rabi	drip	lateritic	hybrid	4.43	226	4804
2016	bargarh	wheat	zaid	drip	alluvial	hyv	3.48	138	4257
2016	bargarh	groundnut	kharif	lift	lateritic	hybrid	4.51	811	2558
2016	bargarh	groundnut	rabi	tubewell	saline	hyv	4.41	175	1733
2016	bargarh	groundnut	zaid	canal	lateritic	hyv	4.87	107	2148
2016	bargarh	mung	kharif	drip	saline	hyv	4.18	1254	835
2016	bargarh	mung	rabi	drip	saline	local	4.35	80	818
2016	bargarh	mung	zaid	lift	alluvial	local	2.32	190	833
2016	bargarh	cotton	kharif	none	alluvial	hybrid	4.83	1320	1718
2016	bargarh	cotton	rabi	drip	lateritic	hybrid	3.52	143	2213
2016	bargarh	sugarcane	kharif	none	lateritic	hyv	1.99	1414	80746
2016	bargarh	sugarcane	rabi	lift	red_black	hybrid	2.54	218	78581
2016	bargarh	turmeric	kharif	tubewell	alluvial	hyv	2.1	1098	6315
2016	bargarh	turmeric	rabi	drip	red_black	hybrid	0.98	176	7273
2016	bhadrak	rice	kharif	tubewell	saline	local	1.64	923	2399
2016	bhadrak	rice	zaid	lift	lateritic	hyv	4.21	136	2868
2016	bhadrak	maize	kharif	none	saline	local	4.67	1402	2642
2016	bhadrak	maize	rabi	none	saline	hyv	3.46	84	3137
2016	bhadrak	maize	zaid	lift	alluvial	hybrid	3.81	160	4609
2016	bhadrak	wheat	kharif	drip	saline	hybrid	4.01	1392	4087
2016	bhadrak	wheat	rabi	tubewell	lateritic	local	2.24	275	3634
2016	bhadrak	wheat	zaid	canal	saline	hyv	4.91	245	3476
2016	bhadrak	groundnut	kharif	tubewell	red_black	hyv	4.84	1263	2834
2016	bhadrak	groundnut	rabi	tubewell	lateritic	hyv	3.21	181	2771
2016	bhadrak	groundnut	zaid	canal	red_black	hybrid	3.82	105	2743
2016	bhadrak	mung	kharif	tubewell	lateritic	hybrid	3.71	1488	1267
2016	bhadrak	mung	rabi	tubewell	lateritic	hybrid	2.94	231	1249
2016	bhadrak	mung	zaid	none	red_black	hybrid	2.66	220	1021
2016	bhadrak	cotton	kharif	lift	red_black	hyv	4.14	825	1528
2016	bhadrak	cotton	rabi	lift	lateritic	local	3.52	242	1201
2016	bhadrak	sugarcane	kharif	tubewell	red_black	hybrid	1.63	1102	107426
2016	bhadrak	sugarcane	rabi	tubewell	alluvial	hyv	4.16	272	86903
2016	bhadrak	turmeric	kharif	drip	lateritic	hybrid	3.41	1323	6283
2016	bhadrak	turmeric	rabi	canal	alluvial	hyv	2.24	299	6903
2016	boudh	rice	kharif	canal	alluvial	local	3.85	1253	3306
2016	boudh	rice	zaid	canal	lateritic	hybrid	4.84	95	3518
2016	boudh	maize	kharif	none	lateritic	local	3.81	841	2657
2016	boudh	maize	rabi	lift	red_black	hybrid	1.69	266	3705
2016	boudh	maize	zaid	canal	alluvial	hyv	2.6	60	5151
2016	boudh	wheat	kharif	tubewell	red_black	hybrid	0.73	1430	4744
2016	boudh	wheat	rabi	canal	saline	hybrid	2.98	231	3075
2016	boudh	wheat	zaid	canal	lateritic	local	2.84	90	3648
2016	boudh	groundnut	kharif	lift	saline	local	2.07	1479	1766
2016	boudh	groundnut	rabi	canal	red_black	hyv	1.82	208	2819
2016	boudh	groundnut	zaid	drip	saline	hybrid	4.21	52	2677
2016	boudh	mung	kharif	none	red_black	hyv	1.58	1436	959
2016	boudh	mung	rabi	tubewell	alluvial	hybrid	4.49	253	1273
2016	boudh	mung	zaid	none	saline	hyv	2.93	283	688
2016	boudh	cotton	kharif	drip	red_black	hybrid	4.11	844	1918
2016	boudh	cotton	rabi	canal	lateritic	hyv	2.81	92	1878
2016	boudh	sugarcane	kharif	drip	alluvial	hybrid	0.79	1018	122124
2016	boudh	sugarcane	rabi	lift	alluvial	local	2.92	299	83433
2016	boudh	turmeric	kharif	lift	alluvial	hybrid	3.59	1139	5185
2016	boudh	turmeric	rabi	none	alluvial	local	0.74	192	4788
2016	cuttack	rice	kharif	none	lateritic	hyv	2.33	1214	3271
2016	cuttack	rice	zaid	none	saline	hybrid	1.03	234	2235
2016	cuttack	maize	kharif	drip	alluvial	hybrid	3.14	874	5969
2016	cuttack	maize	rabi	canal	alluvial	hyv	4.04	72	4496
2016	cuttack	maize	zaid	canal	saline	hyv	2.28	171	3645
